week_start,week_of_year,category,district,season_factor,demand_kg,is_demo_sample
2024-12-16,51,Fruits,Coimbatore,0.96,1135.4,True
2024-12-16,51,Fruits,Madurai,0.96,1100.9,True
2024-12-16,51,Fruits,Chennai,0.96,1235.9,True
2024-12-16,51,Fruits,Erode,0.96,824.5,True
2024-12-16,51,Fruits,Thanjavur,0.96,1115.1,True
2024-12-16,51,Grains & Pulses,Coimbatore,0.96,2453.4,True
2024-12-16,51,Grains & Pulses,Madurai,0.96,2485.6,True
2024-12-16,51,Grains & Pulses,Chennai,0.96,2556.9,True
2024-12-16,51,Grains & Pulses,Erode,0.96,1884.5,True
2024-12-16,51,Grains & Pulses,Thanjavur,0.96,2676.0,True
2024-12-16,51,Spices & Herbs,Coimbatore,0.96,563.6,True
2024-12-16,51,Spices & Herbs,Madurai,0.96,509.3,True
2024-12-16,51,Spices & Herbs,Chennai,0.96,693.2,True
2024-12-16,51,Spices & Herbs,Erode,0.96,453.9,True
2024-12-16,51,Spices & Herbs,Thanjavur,0.96,486.5,True
2024-12-16,51,Nuts & Oilseeds,Coimbatore,0.96,817.1,True
2024-12-16,51,Nuts & Oilseeds,Madurai,0.96,658.8,True
2024-12-16,51,Nuts & Oilseeds,Chennai,0.96,791.7,True
2024-12-16,51,Nuts & Oilseeds,Erode,0.96,677.1,True
2024-12-16,51,Nuts & Oilseeds,Thanjavur,0.96,708.8,True
2024-12-23,52,Vegetables,Coimbatore,1.0,1926.8,True
2024-12-23,52,Vegetables,Madurai,1.0,1503.8,True
2024-12-23,52,Vegetables,Chennai,1.0,1964.6,True
2024-12-23,52,Vegetables,Erode,1.0,1431.1,True
2024-12-23,52,Vegetables,Thanjavur,1.0,1604.8,True
2024-12-23,52,Fruits,Coimbatore,1.0,984.7,True
2024-12-23,52,Fruits,Madurai,1.0,1042.3,True
2024-12-23,52,Fruits,Chennai,1.0,1476.8,True
2024-12-23,52,Fruits,Erode,1.0,873.8,True
2024-12-23,52,Fruits,Thanjavur,1.0,935.3,True
2024-12-23,52,Grains & Pulses,Coimbatore,1.0,2543.5,True
2024-12-23,52,Grains & Pulses,Madurai,1.0,2291.3,True
2024-12-23,52,Grains & Pulses,Chennai,1.0,3234.4,True
2024-12-23,52,Grains & Pulses,Erode,1.0,2244.6,True
2024-12-23,52,Grains & Pulses,Thanjavur,1.0,2305.4,True
2024-12-23,52,Spices & Herbs,Coimbatore,1.0,528.4,True
2024-12-23,52,Spices & Herbs,Madurai,1.0,554.3,True
2024-12-23,52,Spices & Herbs,Chennai,1.0,616.1,True
2024-12-23,52,Spices & Herbs,Erode,1.0,422.0,True
2024-12-23,52,Spices & Herbs,Thanjavur,1.0,482.2,True
2024-12-23,52,Nuts & Oilseeds,Coimbatore,1.0,746.9,True
2024-12-23,52,Nuts & Oilseeds,Madurai,1.0,717.4,True
2024-12-23,52,Nuts & Oilseeds,Chennai,1.0,999.7,True
2024-12-23,52,Nuts & Oilseeds,Erode,1.0,643.5,True
2024-12-23,52,Nuts & Oilseeds,Thanjavur,1.0,824.3,True
2024-12-30,1,Vegetables,Coimbatore,1.04,1704.3,True
2024-12-30,1,Vegetables,Madurai,1.04,1789.6,True
2024-12-30,1,Vegetables,Chennai,1.04,1929.9,True
2024-12-30,1,Vegetables,Erode,1.04,1626.5,True
2024-12-30,1,Vegetables,Thanjavur,1.04,1584.4,True
2024-12-30,1,Fruits,Coimbatore,1.04,1010.4,True
2024-12-30,1,Fruits,Madurai,1.04,929.5,True
2024-12-30,1,Fruits,Chennai,1.04,1201.6,True
2024-12-30,1,Fruits,Erode,1.04,940.8,True
2024-12-30,1,Fruits,Thanjavur,1.04,1024.7,True
2024-12-30,1,Grains & Pulses,Coimbatore,1.04,2533.2,True
2024-12-30,1,Grains & Pulses,Madurai,1.04,2336.9,True
2024-12-30,1,Grains & Pulses,Chennai,1.04,3272.1,True
2024-12-30,1,Grains & Pulses,Erode,1.04,2299.3,True
2024-12-30,1,Grains & Pulses,Thanjavur,1.04,2293.4,True
2024-12-30,1,Spices & Herbs,Coimbatore,1.04,578.6,True
2024-12-30,1,Spices & Herbs,Madurai,1.04,517.1,True
2024-12-30,1,Spices & Herbs,Chennai,1.04,583.9,True
2024-12-30,1,Spices & Herbs,Erode,1.04,399.3,True
2024-12-30,1,Spices & Herbs,Thanjavur,1.04,507.8,True
2024-12-30,1,Nuts & Oilseeds,Coimbatore,1.04,780.9,True
2024-12-30,1,Nuts & Oilseeds,Madurai,1.04,701.2,True
2024-12-30,1,Nuts & Oilseeds,Chennai,1.04,847.9,True
2024-12-30,1,Nuts & Oilseeds,Erode,1.04,673.0,True
2024-12-30,1,Nuts & Oilseeds,Thanjavur,1.04,888.7,True
2025-01-06,2,Vegetables,Coimbatore,1.07,1620.9,True
2025-01-06,2,Vegetables,Madurai,1.07,1625.1,True
2025-01-06,2,Vegetables,Chennai,1.07,2221.4,True
2025-01-06,2,Vegetables,Erode,1.07,1336.2,True
2025-01-06,2,Vegetables,Thanjavur,1.07,1602.8,True
2025-01-06,2,Fruits,Coimbatore,1.07,1218.9,True
2025-01-06,2,Fruits,Madurai,1.07,1042.8,True
2025-01-06,2,Fruits,Chennai,1.07,1227.0,True
2025-01-06,2,Fruits,Erode,1.07,971.3,True
2025-01-06,2,Fruits,Thanjavur,1.07,1328.9,True
2025-01-06,2,Grains & Pulses,Coimbatore,1.07,2703.9,True
2025-01-06,2,Grains & Pulses,Madurai,1.07,2686.3,True
2025-01-06,2,Grains & Pulses,Chennai,1.07,3415.4,True
2025-01-06,2,Grains & Pulses,Erode,1.07,2372.1,True
2025-01-06,2,Grains & Pulses,Thanjavur,1.07,2922.4,True
2025-01-06,2,Spices & Herbs,Coimbatore,1.07,575.4,True
2025-01-06,2,Spices & Herbs,Madurai,1.07,533.5,True
2025-01-06,2,Spices & Herbs,Chennai,1.07,699.7,True
2025-01-06,2,Spices & Herbs,Erode,1.07,495.9,True
2025-01-06,2,Spices & Herbs,Thanjavur,1.07,602.4,True
2025-01-06,2,Nuts & Oilseeds,Coimbatore,1.07,857.0,True
2025-01-06,2,Nuts & Oilseeds,Madurai,1.07,866.1,True
2025-01-06,2,Nuts & Oilseeds,Chennai,1.07,1051.0,True
2025-01-06,2,Nuts & Oilseeds,Erode,1.07,703.8,True
2025-01-06,2,Nuts & Oilseeds,Thanjavur,1.07,889.3,True
2025-01-13,3,Vegetables,Coimbatore,1.11,1586.9,True
2025-01-13,3,Vegetables,Madurai,1.11,1880.4,True
2025-01-13,3,Vegetables,Chennai,1.11,2013.8,True
2025-01-13,3,Vegetables,Erode,1.11,1463.5,True
2025-01-13,3,Vegetables,Thanjavur,1.11,1990.7,True
2025-01-13,3,Fruits,Coimbatore,1.11,1181.4,True
2025-01-13,3,Fruits,Madurai,1.11,1106.0,True
2025-01-13,3,Fruits,Chennai,1.11,1363.7,True
2025-01-13,3,Fruits,Erode,1.11,1024.0,True
2025-01-13,3,Fruits,Thanjavur,1.11,1189.3,True
2025-01-13,3,Grains & Pulses,Coimbatore,1.11,3046.7,True
2025-01-13,3,Grains & Pulses,Madurai,1.11,2532.4,True
2025-01-13,3,Grains & Pulses,Chennai,1.11,3381.6,True
2025-01-13,3,Grains & Pulses,Erode,1.11,2325.2,True
2025-01-13,3,Grains & Pulses,Thanjavur,1.11,2912.1,True
2025-01-13,3,Spices & Herbs,Coimbatore,1.11,620.9,True
2025-01-13,3,Spices & Herbs,Madurai,1.11,626.4,True
2025-01-13,3,Spices & Herbs,Chennai,1.11,710.6,True
2025-01-13,3,Spices & Herbs,Erode,1.11,454.8,True
2025-01-13,3,Spices & Herbs,Thanjavur,1.11,505.5,True
2025-01-13,3,Nuts & Oilseeds,Coimbatore,1.11,811.7,True
2025-01-13,3,Nuts & Oilseeds,Madurai,1.11,753.7,True
2025-01-13,3,Nuts & Oilseeds,Chennai,1.11,1108.6,True
2025-01-13,3,Nuts & Oilseeds,Erode,1.11,688.1,True
2025-01-13,3,Nuts & Oilseeds,Thanjavur,1.11,733.4,True
2025-01-20,4,Vegetables,Coimbatore,1.14,1883.5,True
2025-01-20,4,Vegetables,Madurai,1.14,1966.6,True
2025-01-20,4,Vegetables,Chennai,1.14,2538.7,True
2025-01-20,4,Vegetables,Erode,1.14,1444.6,True
2025-01-20,4,Vegetables,Thanjavur,1.14,1593.0,True
2025-01-20,4,Fruits,Coimbatore,1.14,1259.3,True
2025-01-20,4,Fruits,Madurai,1.14,1059.0,True
2025-01-20,4,Fruits,Chennai,1.14,1367.1,True
2025-01-20,4,Fruits,Erode,1.14,945.6,True
2025-01-20,4,Fruits,Thanjavur,1.14,1170.4,True
2025-01-20,4,Grains & Pulses,Coimbatore,1.14,2712.2,True
2025-01-20,4,Grains & Pulses,Madurai,1.14,2758.2,True
2025-01-20,4,Grains & Pulses,Chennai,1.14,3181.6,True
2025-01-20,4,Grains & Pulses,Erode,1.14,2733.4,True
2025-01-20,4,Grains & Pulses,Thanjavur,1.14,2823.4,True
2025-01-20,4,Spices & Herbs,Coimbatore,1.14,607.7,True
2025-01-20,4,Spices & Herbs,Madurai,1.14,593.5,True
2025-01-20,4,Spices & Herbs,Chennai,1.14,634.2,True
2025-01-20,4,Spices & Herbs,Erode,1.14,520.1,True
2025-01-20,4,Spices & Herbs,Thanjavur,1.14,608.0,True
2025-01-20,4,Nuts & Oilseeds,Coimbatore,1.14,788.5,True
2025-01-20,4,Nuts & Oilseeds,Madurai,1.14,716.2,True
2025-01-20,4,Nuts & Oilseeds,Chennai,1.14,1169.3,True
2025-01-20,4,Nuts & Oilseeds,Erode,1.14,786.0,True
2025-01-20,4,Nuts & Oilseeds,Thanjavur,1.14,901.2,True
2025-01-27,5,Vegetables,Coimbatore,1.17,1774.0,True
2025-01-27,5,Vegetables,Madurai,1.17,1670.5,True
2025-01-27,5,Vegetables,Chennai,1.17,2463.1,True
2025-01-27,5,Vegetables,Erode,1.17,1722.7,True
2025-01-27,5,Vegetables,Thanjavur,1.17,1976.0,True
2025-01-27,5,Fruits,Coimbatore,1.17,1409.8,True
2025-01-27,5,Fruits,Madurai,1.17,1183.3,True
2025-01-27,5,Fruits,Chennai,1.17,1418.4,True
2025-01-27,5,Fruits,Erode,1.17,1273.7,True
2025-01-27,5,Fruits,Thanjavur,1.17,1449.4,True
2025-01-27,5,Grains & Pulses,Coimbatore,1.17,2928.8,True
2025-01-27,5,Grains & Pulses,Madurai,1.17,3192.8,True
2025-01-27,5,Grains & Pulses,Chennai,1.17,3997.9,True
2025-01-27,5,Grains & Pulses,Erode,1.17,2523.1,True
2025-01-27,5,Grains & Pulses,Thanjavur,1.17,2779.1,True
2025-01-27,5,Spices & Herbs,Coimbatore,1.17,581.6,True
2025-01-27,5,Spices & Herbs,Madurai,1.17,651.1,True
2025-01-27,5,Spices & Herbs,Chennai,1.17,665.0,True
2025-01-27,5,Spices & Herbs,Erode,1.17,469.3,True
2025-01-27,5,Spices & Herbs,Thanjavur,1.17,666.6,True
2025-01-27,5,Nuts & Oilseeds,Coimbatore,1.17,935.8,True
2025-01-27,5,Nuts & Oilseeds,Madurai,1.17,939.5,True
2025-01-27,5,Nuts & Oilseeds,Chennai,1.17,1083.2,True
2025-01-27,5,Nuts & Oilseeds,Erode,1.17,773.8,True
2025-01-27,5,Nuts & Oilseeds,Thanjavur,1.17,937.1,True
2025-02-03,6,Vegetables,Coimbatore,1.2,1736.4,True
2025-02-03,6,Vegetables,Madurai,1.2,2091.6,True
2025-02-03,6,Vegetables,Chennai,1.2,2024.5,True
2025-02-03,6,Vegetables,Erode,1.2,1880.4,True
2025-02-03,6,Vegetables,Thanjavur,1.2,1895.5,True
2025-02-03,6,Fruits,Coimbatore,1.2,1362.9,True
2025-02-03,6,Fruits,Madurai,1.2,1080.4,True
2025-02-03,6,Fruits,Chennai,1.2,1706.7,True
2025-02-03,6,Fruits,Erode,1.2,1273.6,True
2025-02-03,6,Fruits,Thanjavur,1.2,1372.6,True
2025-02-03,6,Grains & Pulses,Coimbatore,1.2,3316.6,True
2025-02-03,6,Grains & Pulses,Madurai,1.2,3070.2,True
2025-02-03,6,Grains & Pulses,Chennai,1.2,3456.4,True
2025-02-03,6,Grains & Pulses,Erode,1.2,2858.5,True
2025-02-03,6,Grains & Pulses,Thanjavur,1.2,2902.8,True
2025-02-03,6,Spices & Herbs,Coimbatore,1.2,715.4,True
2025-02-03,6,Spices & Herbs,Madurai,1.2,679.8,True
2025-02-03,6,Spices & Herbs,Chennai,1.2,850.8,True
2025-02-03,6,Spices & Herbs,Erode,1.2,482.0,True
2025-02-03,6,Spices & Herbs,Thanjavur,1.2,671.4,True
2025-02-03,6,Nuts & Oilseeds,Coimbatore,1.2,814.3,True
2025-02-03,6,Nuts & Oilseeds,Madurai,1.2,801.5,True
2025-02-03,6,Nuts & Oilseeds,Chennai,1.2,1146.7,True
2025-02-03,6,Nuts & Oilseeds,Erode,1.2,704.9,True
2025-02-03,6,Nuts & Oilseeds,Thanjavur,1.2,831.5,True
2025-02-10,7,Vegetables,Coimbatore,1.22,2065.5,True
2025-02-10,7,Vegetables,Madurai,1.22,1886.6,True
2025-02-10,7,Vegetables,Chennai,1.22,2427.3,True
2025-02-10,7,Vegetables,Erode,1.22,1675.1,True
2025-02-10,7,Vegetables,Thanjavur,1.22,2023.1,True
2025-02-10,7,Fruits,Coimbatore,1.22,1232.0,True
2025-02-10,7,Fruits,Madurai,1.22,1139.8,True
2025-02-10,7,Fruits,Chennai,1.22,1775.3,True
2025-02-10,7,Fruits,Erode,1.22,1039.7,True
2025-02-10,7,Fruits,Thanjavur,1.22,1251.1,True
2025-02-10,7,Grains & Pulses,Coimbatore,1.22,3686.7,True
2025-02-10,7,Grains & Pulses,Madurai,1.22,3264.9,True
2025-02-10,7,Grains & Pulses,Chennai,1.22,3872.0,True
2025-02-10,7,Grains & Pulses,Erode,1.22,2346.0,True
2025-02-10,7,Grains & Pulses,Thanjavur,1.22,3250.0,True
2025-02-10,7,Spices & Herbs,Coimbatore,1.22,718.7,True
2025-02-10,7,Spices & Herbs,Madurai,1.22,690.9,True
2025-02-10,7,Spices & Herbs,Chennai,1.22,829.7,True
2025-02-10,7,Spices & Herbs,Erode,1.22,631.3,True
2025-02-10,7,Spices & Herbs,Thanjavur,1.22,637.3,True
2025-02-10,7,Nuts & Oilseeds,Coimbatore,1.22,953.5,True
2025-02-10,7,Nuts & Oilseeds,Madurai,1.22,960.0,True
2025-02-10,7,Nuts & Oilseeds,Chennai,1.22,1138.4,True
2025-02-10,7,Nuts & Oilseeds,Erode,1.22,724.6,True
2025-02-10,7,Nuts & Oilseeds,Thanjavur,1.22,785.9,True
2025-02-17,8,Vegetables,Coimbatore,1.25,2044.6,True
2025-02-17,8,Vegetables,Madurai,1.25,2021.4,True
2025-02-17,8,Vegetables,Chennai,1.25,2144.4,True
2025-02-17,8,Vegetables,Erode,1.25,1678.9,True
2025-02-17,8,Vegetables,Thanjavur,1.25,2024.7,True
2025-02-17,8,Fruits,Coimbatore,1.25,1566.4,True
2025-02-17,8,Fruits,Madurai,1.25,1328.7,True
2025-02-17,8,Fruits,Chennai,1.25,1725.0,True
2025-02-17,8,Fruits,Erode,1.25,1173.1,True
2025-02-17,8,Fruits,Thanjavur,1.25,1280.8,True
2025-02-17,8,Grains & Pulses,Coimbatore,1.25,3461.0,True
2025-02-17,8,Grains & Pulses,Madurai,1.25,3454.2,True
2025-02-17,8,Grains & Pulses,Chennai,1.25,4301.0,True
2025-02-17,8,Grains & Pulses,Erode,1.25,2730.4,True
2025-02-17,8,Grains & Pulses,Thanjavur,1.25,2805.9,True
2025-02-17,8,Spices & Herbs,Coimbatore,1.25,638.6,True
2025-02-17,8,Spices & Herbs,Madurai,1.25,545.6,True
2025-02-17,8,Spices & Herbs,Chennai,1.25,820.9,True
2025-02-17,8,Spices & Herbs,Erode,1.25,622.6,True
2025-02-17,8,Spices & Herbs,Thanjavur,1.25,559.5,True
2025-02-17,8,Nuts & Oilseeds,Coimbatore,1.25,1116.1,True
2025-02-17,8,Nuts & Oilseeds,Madurai,1.25,1021.1,True
2025-02-17,8,Nuts & Oilseeds,Chennai,1.25,1209.4,True
2025-02-17,8,Nuts & Oilseeds,Erode,1.25,873.2,True
2025-02-17,8,Nuts & Oilseeds,Thanjavur,1.25,941.4,True
2025-02-24,9,Vegetables,Coimbatore,1.27,2292.3,True
2025-02-24,9,Vegetables,Madurai,1.27,2061.0,True
2025-02-24,9,Vegetables,Chennai,1.27,2792.1,True
2025-02-24,9,Vegetables,Erode,1.27,1723.2,True
2025-02-24,9,Vegetables,Thanjavur,1.27,1779.9,True
2025-02-24,9,Fruits,Coimbatore,1.27,1229.8,True
2025-02-24,9,Fruits,Madurai,1.27,1387.8,True
2025-02-24,9,Fruits,Chennai,1.27,1501.3,True
2025-02-24,9,Fruits,Erode,1.27,1078.0,True
2025-02-24,9,Fruits,Thanjavur,1.27,1367.0,True
2025-02-24,9,Grains & Pulses,Coimbatore,1.27,3470.7,True
2025-02-24,9,Grains & Pulses,Madurai,1.27,3079.4,True
2025-02-24,9,Grains & Pulses,Chennai,1.27,3818.5,True
2025-02-24,9,Grains & Pulses,Erode,1.27,2519.1,True
2025-02-24,9,Grains & Pulses,Thanjavur,1.27,3622.3,True
2025-02-24,9,Spices & Herbs,Coimbatore,1.27,620.5,True
2025-02-24,9,Spices & Herbs,Madurai,1.27,673.0,True
2025-02-24,9,Spices & Herbs,Chennai,1.27,907.1,True
2025-02-24,9,Spices & Herbs,Erode,1.27,515.9,True
2025-02-24,9,Spices & Herbs,Thanjavur,1.27,677.0,True
2025-02-24,9,Nuts & Oilseeds,Coimbatore,1.27,875.7,True
2025-02-24,9,Nuts & Oilseeds,Madurai,1.27,971.3,True
2025-02-24,9,Nuts & Oilseeds,Chennai,1.27,1256.4,True
2025-02-24,9,Nuts & Oilseeds,Erode,1.27,800.7,True
2025-02-24,9,Nuts & Oilseeds,Thanjavur,1.27,842.2,True
2025-03-03,10,Vegetables,Coimbatore,1.28,2183.5,True
2025-03-03,10,Vegetables,Madurai,1.28,2169.0,True
2025-03-03,10,Vegetables,Chennai,1.28,2145.5,True
2025-03-03,10,Vegetables,Erode,1.28,1807.0,True
2025-03-03,10,Vegetables,Thanjavur,1.28,2133.9,True
2025-03-03,10,Fruits,Coimbatore,1.28,1473.7,True
2025-03-03,10,Fruits,Madurai,1.28,1411.0,True
2025-03-03,10,Fruits,Chennai,1.28,1708.3,True
2025-03-03,10,Fruits,Erode,1.28,1370.5,True
2025-03-03,10,Fruits,Thanjavur,1.28,1527.6,True
2025-03-03,10,Grains & Pulses,Coimbatore,1.28,3715.0,True
2025-03-03,10,Grains & Pulses,Madurai,1.28,3020.4,True
2025-03-03,10,Grains & Pulses,Chennai,1.28,4062.4,True
2025-03-03,10,Grains & Pulses,Erode,1.28,2521.3,True
2025-03-03,10,Grains & Pulses,Thanjavur,1.28,3365.8,True
2025-03-03,10,Spices & Herbs,Coimbatore,1.28,602.3,True
2025-03-03,10,Spices & Herbs,Madurai,1.28,539.3,True
2025-03-03,10,Spices & Herbs,Chennai,1.28,918.6,True
2025-03-03,10,Spices & Herbs,Erode,1.28,566.1,True
2025-03-03,10,Spices & Herbs,Thanjavur,1.28,584.7,True
2025-03-03,10,Nuts & Oilseeds,Coimbatore,1.28,1132.2,True
2025-03-03,10,Nuts & Oilseeds,Madurai,1.28,1049.3,True
2025-03-03,10,Nuts & Oilseeds,Chennai,1.28,1072.3,True
2025-03-03,10,Nuts & Oilseeds,Erode,1.28,723.9,True
2025-03-03,10,Nuts & Oilseeds,Thanjavur,1.28,1036.5,True
2025-03-10,11,Vegetables,Coimbatore,1.29,2379.9,True
2025-03-10,11,Vegetables,Madurai,1.29,1857.1,True
2025-03-10,11,Vegetables,Chennai,1.29,2370.7,True
2025-03-10,11,Vegetables,Erode,1.29,1590.8,True
2025-03-10,11,Vegetables,Thanjavur,1.29,2336.2,True
2025-03-10,11,Fruits,Coimbatore,1.29,1538.7,True
2025-03-10,11,Fruits,Madurai,1.29,1343.0,True
2025-03-10,11,Fruits,Chennai,1.29,1512.4,True
2025-03-10,11,Fruits,Erode,1.29,1372.7,True
2025-03-10,11,Fruits,Thanjavur,1.29,1256.2,True
2025-03-10,11,Grains & Pulses,Coimbatore,1.29,2992.1,True
2025-03-10,11,Grains & Pulses,Madurai,1.29,2955.7,True
2025-03-10,11,Grains & Pulses,Chennai,1.29,3811.3,True
2025-03-10,11,Grains & Pulses,Erode,1.29,2779.7,True
2025-03-10,11,Grains & Pulses,Thanjavur,1.29,3676.8,True
2025-03-10,11,Spices & Herbs,Coimbatore,1.29,662.7,True
2025-03-10,11,Spices & Herbs,Madurai,1.29,643.9,True
2025-03-10,11,Spices & Herbs,Chennai,1.29,793.1,True
2025-03-10,11,Spices & Herbs,Erode,1.29,623.6,True
2025-03-10,11,Spices & Herbs,Thanjavur,1.29,746.0,True
2025-03-10,11,Nuts & Oilseeds,Coimbatore,1.29,942.3,True
2025-03-10,11,Nuts & Oilseeds,Madurai,1.29,1014.2,True
2025-03-10,11,Nuts & Oilseeds,Chennai,1.29,1292.5,True
2025-03-10,11,Nuts & Oilseeds,Erode,1.29,751.0,True
2025-03-10,11,Nuts & Oilseeds,Thanjavur,1.29,831.1,True
2025-03-17,12,Vegetables,Coimbatore,1.3,2287.5,True
2025-03-17,12,Vegetables,Madurai,1.3,2165.0,True
2025-03-17,12,Vegetables,Chennai,1.3,2696.5,True
2025-03-17,12,Vegetables,Erode,1.3,1809.4,True
2025-03-17,12,Vegetables,Thanjavur,1.3,2310.1,True
2025-03-17,12,Fruits,Coimbatore,1.3,1650.0,True
2025-03-17,12,Fruits,Madurai,1.3,1158.4,True
2025-03-17,12,Fruits,Chennai,1.3,1801.4,True
2025-03-17,12,Fruits,Erode,1.3,1174.8,True
2025-03-17,12,Fruits,Thanjavur,1.3,1246.6,True
2025-03-17,12,Grains & Pulses,Coimbatore,1.3,2957.9,True
2025-03-17,12,Grains & Pulses,Madurai,1.3,3400.0,True
2025-03-17,12,Grains & Pulses,Chennai,1.3,3694.9,True
2025-03-17,12,Grains & Pulses,Erode,1.3,3019.2,True
2025-03-17,12,Grains & Pulses,Thanjavur,1.3,2943.2,True
2025-03-17,12,Spices & Herbs,Coimbatore,1.3,772.7,True
2025-03-17,12,Spices & Herbs,Madurai,1.3,710.7,True
2025-03-17,12,Spices & Herbs,Chennai,1.3,892.9,True
2025-03-17,12,Spices & Herbs,Erode,1.3,583.0,True
2025-03-17,12,Spices & Herbs,Thanjavur,1.3,703.2,True
2025-03-17,12,Nuts & Oilseeds,Coimbatore,1.3,935.7,True
2025-03-17,12,Nuts & Oilseeds,Madurai,1.3,904.3,True
2025-03-17,12,Nuts & Oilseeds,Chennai,1.3,1243.2,True
2025-03-17,12,Nuts & Oilseeds,Erode,1.3,833.4,True
2025-03-17,12,Nuts & Oilseeds,Thanjavur,1.3,870.9,True
2025-03-24,13,Vegetables,Coimbatore,1.3,2401.6,True
2025-03-24,13,Vegetables,Madurai,1.3,2242.8,True
2025-03-24,13,Vegetables,Chennai,1.3,2635.7,True
2025-03-24,13,Vegetables,Erode,1.3,1657.4,True
2025-03-24,13,Vegetables,Thanjavur,1.3,2148.3,True
2025-03-24,13,Fruits,Coimbatore,1.3,1288.2,True
2025-03-24,13,Fruits,Madurai,1.3,1331.1,True
2025-03-24,13,Fruits,Chennai,1.3,1727.3,True
2025-03-24,13,Fruits,Erode,1.3,1356.0,True
2025-03-24,13,Fruits,Thanjavur,1.3,1349.8,True
2025-03-24,13,Grains & Pulses,Coimbatore,1.3,3251.7,True
2025-03-24,13,Grains & Pulses,Madurai,1.3,3333.4,True
2025-03-24,13,Grains & Pulses,Chennai,1.3,4258.6,True
2025-03-24,13,Grains & Pulses,Erode,1.3,2608.8,True
2025-03-24,13,Grains & Pulses,Thanjavur,1.3,3533.5,True
2025-03-24,13,Spices & Herbs,Coimbatore,1.3,680.2,True
2025-03-24,13,Spices & Herbs,Madurai,1.3,576.8,True
2025-03-24,13,Spices & Herbs,Chennai,1.3,894.2,True
2025-03-24,13,Spices & Herbs,Erode,1.3,664.8,True
2025-03-24,13,Spices & Herbs,Thanjavur,1.3,614.6,True
2025-03-24,13,Nuts & Oilseeds,Coimbatore,1.3,1015.8,True
2025-03-24,13,Nuts & Oilseeds,Madurai,1.3,822.2,True
2025-03-24,13,Nuts & Oilseeds,Chennai,1.3,1319.7,True
2025-03-24,13,Nuts & Oilseeds,Erode,1.3,960.2,True
2025-03-24,13,Nuts & Oilseeds,Thanjavur,1.3,829.0,True
2025-03-31,14,Vegetables,Coimbatore,1.3,2097.3,True
2025-03-31,14,Vegetables,Madurai,1.3,1980.0,True
2025-03-31,14,Vegetables,Chennai,1.3,2595.2,True
2025-03-31,14,Vegetables,Erode,1.3,1842.1,True
2025-03-31,14,Vegetables,Thanjavur,1.3,2190.8,True
2025-03-31,14,Fruits,Coimbatore,1.3,1349.1,True
2025-03-31,14,Fruits,Madurai,1.3,1293.1,True
2025-03-31,14,Fruits,Chennai,1.3,1650.8,True
2025-03-31,14,Fruits,Erode,1.3,1357.8,True
2025-03-31,14,Fruits,Thanjavur,1.3,1523.9,True
2025-03-31,14,Grains & Pulses,Coimbatore,1.3,2932.5,True
2025-03-31,14,Grains & Pulses,Madurai,1.3,2702.1,True
2025-03-31,14,Grains & Pulses,Chennai,1.3,4521.1,True
2025-03-31,14,Grains & Pulses,Erode,1.3,3266.5,True
2025-03-31,14,Grains & Pulses,Thanjavur,1.3,3729.2,True
2025-03-31,14,Spices & Herbs,Coimbatore,1.3,675.7,True
2025-03-31,14,Spices & Herbs,Madurai,1.3,639.7,True
2025-03-31,14,Spices & Herbs,Chennai,1.3,804.1,True
2025-03-31,14,Spices & Herbs,Erode,1.3,577.9,True
2025-03-31,14,Spices & Herbs,Thanjavur,1.3,660.9,True
2025-03-31,14,Nuts & Oilseeds,Coimbatore,1.3,987.3,True
2025-03-31,14,Nuts & Oilseeds,Madurai,1.3,1023.3,True
2025-03-31,14,Nuts & Oilseeds,Chennai,1.3,1266.7,True
2025-03-31,14,Nuts & Oilseeds,Erode,1.3,725.4,True
2025-03-31,14,Nuts & Oilseeds,Thanjavur,1.3,932.1,True
2025-04-07,15,Vegetables,Coimbatore,1.29,2316.9,True
2025-04-07,15,Vegetables,Madurai,1.29,2059.1,True
2025-04-07,15,Vegetables,Chennai,1.29,2538.7,True
2025-04-07,15,Vegetables,Erode,1.29,1846.1,True
2025-04-07,15,Vegetables,Thanjavur,1.29,2114.6,True
2025-04-07,15,Fruits,Coimbatore,1.29,1470.2,True
2025-04-07,15,Fruits,Madurai,1.29,1168.0,True
2025-04-07,15,Fruits,Chennai,1.29,1519.8,True
2025-04-07,15,Fruits,Erode,1.29,1099.6,True
2025-04-07,15,Fruits,Thanjavur,1.29,1339.3,True
2025-04-07,15,Grains & Pulses,Coimbatore,1.29,3369.2,True
2025-04-07,15,Grains & Pulses,Madurai,1.29,2656.4,True
2025-04-07,15,Grains & Pulses,Chennai,1.29,3988.3,True
2025-04-07,15,Grains & Pulses,Erode,1.29,3186.9,True
2025-04-07,15,Grains & Pulses,Thanjavur,1.29,3381.7,True
2025-04-07,15,Spices & Herbs,Coimbatore,1.29,657.7,True
2025-04-07,15,Spices & Herbs,Madurai,1.29,573.5,True
2025-04-07,15,Spices & Herbs,Chennai,1.29,837.7,True
2025-04-07,15,Spices & Herbs,Erode,1.29,500.9,True
2025-04-07,15,Spices & Herbs,Thanjavur,1.29,652.3,True
2025-04-07,15,Nuts & Oilseeds,Coimbatore,1.29,975.3,True
2025-04-07,15,Nuts & Oilseeds,Madurai,1.29,857.8,True
